date,time,merchant_raw,amount_chf,payer,category,moment
2025-08-10,08:08,metro ticket CARD*4943,2.46,Noemi,Transport,trip
2025-08-10,13:02,OCEANARIO,17.94,Noemi,Entertainment,trip
2025-08-10,13:34,Sushi Zen ZÜRICH STORE3347 SCHWEIZ,162.91,Ada,Dining,everyday
2025-08-10,13:35,BRASSERIE GEORGES Hamburg De 27.11.26,71.97,Ada,Dining,trip
2025-08-10,16:28,guided city tour,28.24,Ada,Entertainment,trip
2025-08-10,18:20,TAVERNA MYKONOS Lugano Ch,58.72,Noemi,Dining,trip
2025-08-10,19:00,TRATTORIA DA NINO //Hamburg De NR.64 SUISSE,62.70,Noemi,Dining,trip
2025-08-11,04:37,SERAFE,109.56,Ada,Subscriptions,everyday
2025-08-11,06:45,ZVV,3.71,Ada,Transport,everyday
2025-08-11,08:21,Lidl Schweiz STORE856,46.00,Ada,Groceries,everyday
2025-08-11,11:56,SOUVENIR SHOP/LUGANO CH REF 15877107,37.72,Noemi,Gifts,trip
2025-08-11,16:03,GUIDED CITY TOUR CARD*4040,68.82,Ada,Entertainment,trip
2025-08-11,18:55,MIGROS 8171,22.41,Ada,Groceries,date_night
2025-08-11,19:07,BRASSERIE GEORGES,38.79,Ada,Dining,trip
2025-08-11,19:54,RESTAURANTE DO FADO //LUGANO SCHWEIZ,106.95,Ada,Dining,everyday
2025-08-11,21:36,museu nacional NO. 96620258,43.82,Ada,Entertainment,trip
2025-08-12,08:24,STARBUCKS,5.08,Bruno,Cafes,trip
2025-08-12,11:44,Souvenir Shop NR.9566,41.65,Ada,Gifts,trip
2025-08-12,11:50,MANOR CARD*3155,130.23,Noemi,Gifts,gift
2025-08-12,13:11,SCHAUSPIELHAUS 01.11.24 NO. 76999620,42.51,Bruno,Entertainment,everyday
2025-08-12,14:45,VOLG Thalwil 05.03.25 SUISSE,8.42,Ada,Groceries,everyday
2025-08-12,18:26,Aeroporto Taxi NR.5564,24.04,Noemi,Transport,trip
2025-08-12,19:14,TEATRO ROMANO,60.49,Bruno,Entertainment,trip
2025-08-12,19:30,BRASSERIE GEORGES LUGANO CH 15.03.24,99.75,Noemi,Dining,everyday
2025-08-12,19:43,TRATTORIA DA NINO //LUGANO CH,167.01,Noemi,Dining,trip
2025-08-13,03:53,Sunrise NR.8547 CARD*5628,58.95,Bruno,Subscriptions,everyday
2025-08-13,08:49,ZVV LUZERN 3731,10.10,Bruno,Transport,everyday
2025-08-13,08:51,MOBILITY,49.38,Ada,Transport,gift
2025-08-13,16:27,Cafe Central LUGANO CH 248,9.39,Noemi,Cafes,trip
2025-08-13,17:10,SBB CFF FFS KLOTEN,49.96,Ada,Transport,everyday
2025-08-13,18:04,CITY BIKE RENT/Lugano NR.9145 26.09.25,6.39,Bruno,Transport,trip
2025-08-13,20:10,BISTRO LE PETIT STORE1844 08.04.25,70.17,Bruno,Dining,everyday
2025-08-13,20:46,Osteria Del Borgo LUGANO CH NR.4087,120.90,Noemi,Dining,trip
2025-08-13,21:56,OCEANARIO Lugano Ch,59.71,Noemi,Entertainment,trip
2025-08-14,12:49,HOTEL DE LA PAIX/LUGANO CH NO. 16888337,310.19,Bruno,Travel,trip
2025-08-14,15:15,blume 3000 3588,77.16,Bruno,Gifts,gift
2025-08-14,15:48,PENSION MARIA/LUGANO FIL.6209,138.84,Ada,Travel,trip
2025-08-14,16:28,APOTHEKE ZUR ROSE KLOTEN KD.NR 15999319,27.77,Ada,Health,everyday
2025-08-14,17:24,DENNER REF 74829714,36.30,Ada,Groceries,everyday
2025-08-14,18:48,guided city tour PORTO,41.77,Noemi,Entertainment,trip
2025-08-14,19:55,BISTRO LE PETIT,65.48,Bruno,Dining,trip
2025-08-14,21:37,Museu Nacional LUGANO STORE1010,39.21,Ada,Entertainment,trip
2025-08-14,21:39,BISTRO LE PETIT FIL.8136,108.70,Noemi,Dining,trip
2025-08-14,22:20,Pathe Spreitenbach/BASEL,13.64,Bruno,Entertainment,everyday
2025-08-15,10:07,BLACK SHEEP,4.53,Ada,Cafes,everyday
2025-08-15,10:37,BOLT RIDE ZUERICH OERLIKON 22.10.25,48.16,Noemi,Transport,gift
2025-08-15,11:32,trattoria da nino PORTO FIL.6094 KD.NR 69013456,198.49,Bruno,Dining,trip
2025-08-15,12:27,ZAHNARZT ZENTRUM OERLIKON/LUZERN 09.08.26,216.38,Bruno,Health,everyday
2025-08-15,13:05,mercado artesanal FIL.9562,18.92,Bruno,Gifts,trip
2025-08-15,14:40,FLIXBUS WINTERTHUR,64.19,Ada,Travel,everyday
2025-08-15,15:43,KINO ARENA,19.63,Noemi,Entertainment,everyday
2025-08-15,15:47,museu nacional SUISSE,22.11,Bruno,Entertainment,trip
2025-08-15,17:38,COOP,19.78,Bruno,Groceries,everyday
2025-08-15,17:42,POSTAUTO SUISSE,7.19,Ada,Transport,everyday
2025-08-15,18:43,KAFFEEHAUS SPERL 6908 26.05.24,31.61,Ada,Cafes,trip
2025-08-15,19:04,ZVV ZURICH 9514 SUISSE,3.36,Noemi,Transport,everyday
2025-08-16,12:57,RESTAURANT BLAUE ENTE WINTERTHUR 25.10.25,118.40,Ada,Dining,everyday
2025-08-16,18:04,STARBUCKS ST GALLEN,10.06,Noemi,Cafes,everyday
2025-08-17,14:37,MARKTHALLE BASEL //Zurich 11.08.25,6.20,Noemi,Groceries,everyday
2025-08-17,19:56,KRONENHALLE BASEL,256.92,Bruno,Dining,date_night
2025-08-18,06:49,EASYJET,314.33,Bruno,Travel,trip
2025-08-18,13:08,Pathe Spreitenbach DIETIKON NR.6877,22.22,Bruno,Entertainment,everyday
2025-08-18,18:58,MIGROS MM ZUERICH HB TRX 36760522 SUISSE,12.53,Ada,Groceries,everyday
2025-08-18,19:45,TIBITS 1559,34.18,Bruno,Dining,everyday
2025-08-19,09:52,Baeckerei Fischer 01.08.24,13.20,Ada,Groceries,everyday
2025-08-19,11:24,Optiker Koch,137.53,Ada,Health,everyday
2025-08-19,12:16,Ikea Dietlikon //BASEL,155.96,Bruno,Home,everyday
2025-08-19,12:37,IKEA DIETLIKON FIL.4504,94.79,Ada,Home,everyday
2025-08-19,14:13,CAFE BÄCKEREI ZEIT 19.02.24,8.86,Bruno,Cafes,date_night
2025-08-19,17:05,BLUMENGALERIE SEEFELD //LUZERN,25.28,Bruno,Gifts,trip
2025-08-19,18:45,TIBITS STORE1293 23.12.26,22.13,Bruno,Dining,everyday
2025-08-19,21:10,RESTAURANT BLAUE ENTE NR.1272,105.87,Noemi,Dining,everyday
2025-08-20,14:00,CAFE BÄCKEREI ZEIT,4.36,Ada,Cafes,everyday
2025-08-20,15:19,apotheke zur rose //ZUERICH OERLIKON,41.79,Noemi,Health,everyday
2025-08-21,12:54,apotheke zur rose ZUERICH WIEDIKON FIL.5888,30.01,Noemi,Health,everyday
2025-08-21,13:41,migros mm zuerich hb,23.59,Bruno,Groceries,date_night
2025-08-21,19:50,MIGROS MM ZUERICH HB USTER,47.22,Noemi,Groceries,everyday
2025-08-22,08:50,MIGROLINO,11.86,Ada,Groceries,everyday
2025-08-22,10:14,VICAFE LUZERN,5.58,Ada,Cafes,everyday
2025-08-22,13:48,DEPOT ZUERICH NO. 58333318 SCHWEIZ,77.48,Noemi,Home,everyday
2025-08-22,13:58,KINO ARENA 17.10.26,38.80,Noemi,Entertainment,everyday
2025-08-22,16:04,coop bau hobby //BASEL,177.67,Bruno,Home,everyday
2025-08-22,16:44,BOHEMIA CAFE ST GALLEN,10.18,Noemi,Cafes,everyday
2025-08-22,18:37,DENNER WINTERTHUR,13.47,Bruno,Groceries,everyday
2025-08-23,08:45,TAXI ZUERICH ZUERICH,226.38,Noemi,Transport,everyday
2025-08-23,14:33,PFISTER MOEBEL/BERN 8735,351.62,Ada,Home,everyday
2025-08-23,15:17,Coffee Stop/ST GALLEN 7918,4.57,Bruno,Cafes,everyday
2025-08-23,17:21,SBB CFF FFS,17.15,Bruno,Transport,everyday
2025-08-23,19:49,Pizzeria Da Michele,48.50,Ada,Dining,date_night
2025-08-23,21:16,RESTAURANT BLAUE ENTE/Dietikon,104.97,Bruno,Dining,date_night
2025-08-24,10:18,Easyjet ZURICH,128.87,Bruno,Travel,trip
2025-08-25,21:36,HILTL 25.05.25,79.10,Ada,Dining,everyday
2025-08-26,10:20,Cafeteria Eth/WALLISELLEN,5.23,Noemi,Cafes,everyday
2025-08-27,09:10,BOHEMIA CAFE 5638 TID 48613736,10.93,Noemi,Cafes,everyday
2025-08-27,12:05,OSTERIA DEL BORGO,90.02,Noemi,Dining,trip
2025-08-27,16:28,BLUMENGALERIE SEEFELD,53.12,Bruno,Gifts,gift
2025-08-27,16:41,LIDL SCHWEIZ DIETIKON,68.97,Bruno,Groceries,trip
2025-08-27,17:01,SBB CFF FFS //DIETIKON,14.14,Noemi,Transport,everyday
2025-08-27,18:58,LE DEZALEY ZUERICH WIEDIKON 9756,74.52,Ada,Dining,date_night
2025-08-28,07:31,black sheep Winterthur 4667,8.81,Bruno,Cafes,everyday
2025-08-28,08:26,CAFE CENTRAL,7.72,Noemi,Cafes,trip
2025-08-28,12:36,ZVV,3.46,Ada,Transport,trip
2025-08-28,12:49,OSTERIA DEL BORGO Mailand CARD*4694,51.04,Noemi,Dining,trip
2025-08-28,13:56,Jelmoli 28.05.25,74.56,Noemi,Gifts,gift
2025-08-28,14:52,AMAVITA APOTHEKE BERN CARD*4117,73.72,Ada,Health,everyday
2025-08-28,17:11,DENNER DIETIKON,12.76,Noemi,Groceries,everyday
2025-08-29,07:21,MOBILITY ZUERICH WIEDIKON,22.09,Bruno,Transport,date_night
2025-08-29,11:37,HILTL ZH,40.98,Bruno,Dining,everyday
2025-08-29,12:17,MEDBASE CARD*8532 SUISSE,70.57,Ada,Health,everyday
2025-08-29,12:48,COOP 7972,31.36,Bruno,Groceries,everyday
2025-08-29,14:46,Vicafe KLOTEN FIL.2728 CARD*6951,2.85,Ada,Cafes,everyday
2025-08-29,15:25,globus,119.64,Noemi,Gifts,gift
2025-08-29,17:11,DENNER KLOTEN,18.04,Noemi,Groceries,everyday
2025-08-29,19:09,BISTRO LE PETIT/Mailand CH,21.42,Noemi,Dining,trip
2025-08-29,20:34,PIZZERIA DA MICHELE,37.24,Ada,Dining,date_night
2025-08-29,22:09,TECHNORAMA ST GALLEN 16.12.26,26.77,Noemi,Entertainment,everyday
2025-08-30,10:44,Bäckerei Hug 03.02.25,13.20,Ada,Groceries,everyday
2025-08-30,10:47,BLUMENGALERIE SEEFELD SCHLIEREN CH,49.99,Bruno,Gifts,gift
2025-08-30,11:45,BISTRO LE PETIT/MAILAND 16.04.26,83.21,Ada,Dining,trip
2025-08-30,18:19,COOP WINTERTHUR FIL.5195,53.59,Bruno,Groceries,everyday
2025-08-30,18:25,MIGROS ZURICH,28.59,Noemi,Groceries,everyday
2025-08-31,12:02,HILTL/ZUERICH OERLIKON CARD*4585,49.55,Ada,Dining,everyday
2025-08-31,16:04,COOP,27.53,Noemi,Groceries,everyday
2025-08-31,18:41,OPERNHAUS ZUERICH 14.08.26 SCHWEIZ,154.67,Noemi,Entertainment,trip
2025-08-31,19:26,Museu Nacional,30.50,Ada,Entertainment,trip
2025-08-31,20:23,BINDELLA RISTORANTE 17.07.24,63.84,Ada,Dining,date_night
2025-09-01,04:53,SPOTIFY,13.03,Bruno,Subscriptions,everyday
2025-09-01,18:29,ALNATURA ZUERICH ZH NR.1837 12.09.24,30.37,Bruno,Groceries,everyday
2025-09-02,07:58,UBER TRIP //SCHLIEREN,9.03,Ada,Transport,trip
2025-09-02,11:39,Interflora/KLOTEN,121.70,Ada,Gifts,gift
2025-09-02,14:40,OBI BAUMARKT,39.92,Bruno,Home,everyday
2025-09-03,08:14,COFFEE STOP KLOTEN,10.26,Bruno,Cafes,date_night
2025-09-03,10:11,CAFETERIA ETH/KLOTEN REF 47759336 SCHWEIZ,3.57,Bruno,Cafes,everyday
2025-09-03,16:35,BÄCKEREI HUG,6.46,Noemi,Groceries,date_night
2025-09-03,16:42,SBB CFF FFS ZUERICH WIEDIKON 7166,29.11,Noemi,Transport,everyday
2025-09-03,20:42,PIZZERIA DA MICHELE/KLOTEN 6055 NO. 91096706,31.50,Noemi,Dining,everyday
2025-09-04,03:50,NZZ ABO 9399,39.15,Noemi,Subscriptions,everyday
2025-09-04,05:33,DISNEY PLUS,16.15,Noemi,Subscriptions,gift
2025-09-04,07:05,Vicafe 6237 SUISSE,6.15,Ada,Cafes,everyday
2025-09-04,08:40,Coffee Stop DIETIKON 5331,3.60,Noemi,Cafes,date_night
2025-09-04,10:15,COOP 8564,15.87,Noemi,Groceries,everyday
2025-09-04,10:19,MOEVENPICK CAFE/ZUERICH WIEDIKON 6156 SCHWEIZ,8.74,Bruno,Cafes,everyday
2025-09-04,10:56,MIGROS //ZURICH KD.NR 2172445 CARD*6515 CH,29.80,Ada,Groceries,trip
2025-09-04,13:13,CHRIST UHREN SCHMUCK,510.00,Bruno,Gifts,gift
2025-09-04,13:46,MEDBASE CARD*7381,74.22,Noemi,Health,everyday
2025-09-04,14:19,globus STORE119 09.05.25 TID 84945260,50.41,Noemi,Gifts,gift
2025-09-04,16:35,VOLG,18.56,Noemi,Groceries,everyday
2025-09-04,18:54,BP TANKSTELLE 3792,44.64,Ada,Transport,everyday
2025-09-04,19:26,MIGROS WINTERTHUR NR.8572,25.11,Noemi,Groceries,everyday
2025-09-04,19:30,HALLENSTADION //BASEL,158.72,Bruno,Entertainment,date_night
2025-09-04,20:41,KINO RIFFRAFF STORE9401,20.90,Noemi,Entertainment,everyday
2025-09-05,07:17,SBB CFF FFS,23.50,Noemi,Transport,everyday
2025-09-05,11:29,MIGROS NR.4857,28.10,Noemi,Groceries,everyday
2025-09-05,13:21,RESTAURANT BLAUE ENTE,94.12,Ada,Dining,everyday
2025-09-05,17:18,Dr Med Huber Praxis/BASEL STORE1307,148.29,Ada,Health,everyday
2025-09-05,21:00,restaurant santa lucia REF 79308107,74.37,Bruno,Dining,date_night
2025-09-06,04:47,FITNESSPARK ABO,88.92,Noemi,Subscriptions,everyday
2025-09-06,04:48,ICLOUD 980 CARD*2937,2.94,Bruno,Subscriptions,everyday
2025-09-06,08:14,SBB CFF FFS USTER NR.3190,7.01,Noemi,Transport,everyday
2025-09-06,12:05,Restaurant Santa Lucia ST GALLEN,64.16,Bruno,Dining,everyday
2025-09-06,13:28,HORNBACH,56.42,Ada,Home,everyday
2025-09-06,15:43,hornbach Bern FIL.2686,75.54,Bruno,Home,everyday
2025-09-06,18:56,globus 9339,49.43,Noemi,Gifts,gift
2025-09-06,20:00,booking.com NO. 40059439,222.90,Noemi,Travel,trip
2025-09-07,19:15,SCHAUSPIELHAUS,89.20,Bruno,Entertainment,date_night
2025-09-07,19:37,hiltl,32.14,Bruno,Dining,everyday
2025-09-08,05:55,SWISSCOM,80.26,Noemi,Subscriptions,everyday
2025-09-08,08:07,sbb cff ffs/WALLISELLEN,31.16,Noemi,Transport,everyday
2025-09-08,10:53,ALDI SUISSE 11.03.25,21.85,Bruno,Groceries,everyday
2025-09-08,12:12,RESTAURANT SANTA LUCIA //Basel,36.55,Noemi,Dining,everyday
2025-09-08,15:38,GLOBUS ST GALLEN NR.8970 04.10.26,65.81,Noemi,Gifts,gift
2025-09-08,18:26,HILTL,47.60,Bruno,Dining,everyday
2025-09-09,03:05,SALT MOBILE KD.NR 68421280 CARD*9892,49.46,Ada,Subscriptions,everyday
2025-09-09,10:07,BLACK SHEEP DIETIKON,6.73,Ada,Cafes,everyday
2025-09-09,16:23,MICASA STORE6484 22.04.26 CARD*9102,117.45,Noemi,Home,everyday
2025-09-10,03:17,NETFLIX,19.75,Ada,Subscriptions,everyday
2025-09-10,19:02,MIGROS ZUERICH WIEDIKON 19.10.24,25.53,Ada,Groceries,everyday
2025-09-11,05:46,SERAFE,113.53,Ada,Subscriptions,everyday
2025-09-11,17:24,Coop Pronto Zurich 06.03.24 TID 21561735,5.36,Bruno,Groceries,everyday
2025-09-11,19:46,Uber Trip,10.65,Bruno,Transport,everyday
2025-09-12,08:00,CAFE BÄCKEREI ZEIT,8.71,Noemi,Cafes,everyday
2025-09-12,08:05,ZVV,4.69,Ada,Transport,date_night
2025-09-12,09:51,VICAFE //WALLISELLEN,5.12,Bruno,Cafes,everyday
2025-09-12,11:21,SWISS INTERNATIONAL AIR LINES NR.2740,577.55,Ada,Travel,trip
2025-09-12,16:55,MIGROS MM ZUERICH HB ZURICH CARD*4551,9.29,Ada,Groceries,everyday
2025-09-12,18:33,restaurant linde,31.10,Noemi,Dining,date_night
2025-09-12,20:40,SUSHI ZEN ZUERICH WIEDIKON 385 24.09.25,28.80,Noemi,Dining,everyday
2025-09-13,05:35,SUNRISE 643 25.03.24,58.78,Bruno,Subscriptions,everyday
2025-09-13,11:31,Migros Mm Zuerich Hb Bern,43.61,Noemi,Groceries,everyday
2025-09-13,15:19,Bohemia Cafe NO. 17893460,14.80,Noemi,Cafes,everyday
2025-09-13,19:13,RESTAURANT SANTA LUCIA 1067,59.54,Bruno,Dining,date_night
2025-09-13,19:22,SCHAUSPIELHAUS //ZURICH 02.07.25,71.12,Noemi,Entertainment,date_night
2025-09-13,19:53,KRONENHALLE/Zürich 09.09.25,135.15,Noemi,Dining,date_night
2025-09-13,20:34,Hiltl/Zuerich Wiedikon,37.41,Bruno,Dining,everyday
2025-09-14,13:29,ZVV TID 19740275,1.72,Bruno,Transport,everyday
2025-09-14,17:50,SWISS INTERNATIONAL AIR LINES TID 97463006,213.68,Noemi,Travel,trip
2025-09-14,18:43,Kronenhalle TRX 82225627 CARD*9514,225.19,Ada,Dining,date_night
2025-09-14,21:30,KRONENHALLE,263.56,Bruno,Dining,date_night
2025-09-15,07:28,PARKHAUS HOHE PROMENADE ZÜRICH CARD*8411,8.21,Bruno,Transport,everyday
2025-09-15,08:47,OPTIKER KOCH,115.41,Bruno,Health,everyday
2025-09-15,11:30,Brasserie Lipp Zuerich ST GALLEN,93.05,Ada,Dining,everyday
2025-09-15,12:11,Pizzeria Da Michele USTER,74.86,Ada,Dining,everyday
2025-09-15,14:24,STARBUCKS //ZÜRICH 5983,7.89,Ada,Cafes,everyday
2025-09-15,16:02,ZVV,9.30,Noemi,Transport,everyday
2025-09-15,16:11,MIGROLINO TRX 64096768,7.74,Noemi,Groceries,everyday
2025-09-15,16:21,BOOKING.COM/WALLISELLEN,216.54,Bruno,Travel,trip
2025-09-15,19:53,SUSHI ZEN //ZURICH 803,73.67,Bruno,Dining,date_night
2025-09-16,16:27,ALDI SUISSE SCHWEIZ,76.49,Noemi,Groceries,everyday
2025-09-16,17:56,VICAFE,4.30,Bruno,Cafes,everyday
2025-09-16,19:08,KRONENHALLE //DIETIKON STORE8658 REF 50751478,142.62,Noemi,Dining,date_night
2025-09-16,19:59,PATHE SPREITENBACH //BERN TID 41369123,43.22,Noemi,Entertainment,date_night
2025-09-16,21:36,KRONENHALLE USTER,173.90,Ada,Dining,date_night
2025-09-17,13:04,JUMBO/KLOTEN 6157,55.22,Bruno,Home,everyday
2025-09-17,16:35,SBB CFF FFS KD.NR 8761626 CARD*7062,21.63,Noemi,Transport,everyday
2025-09-17,18:46,KINO RIFFRAFF,19.40,Noemi,Entertainment,everyday
2025-09-17,19:37,KRONENHALLE,262.33,Noemi,Dining,date_night
2025-09-19,09:41,Migros 11.04.26 CARD*5681 CH,24.89,Ada,Groceries,everyday
2025-09-19,11:29,DEPOT ZUERICH FIL.3126,85.49,Bruno,Home,everyday
2025-09-19,13:11,RESTAURANT SANTA LUCIA ZUERICH OERLIKON NR.9873,27.57,Bruno,Dining,everyday
2025-09-19,16:05,Sbb Cff Ffs //WINTERTHUR,7.12,Ada,Transport,date_night
2025-09-19,18:19,JUMBO 6611,31.48,Ada,Home,everyday
2025-09-19,20:06,SWISS CHUCHI/Thalwil,60.03,Bruno,Dining,date_night
2025-09-19,20:48,LE DEZALEY,53.98,Noemi,Dining,date_night
2025-09-19,21:52,ZOO ZUERICH REF 65347035,20.18,Ada,Entertainment,everyday
2025-09-20,10:19,Coop Bau Hobby STORE8546,24.11,Noemi,Home,gift
2025-09-20,12:41,COOP PRONTO ST GALLEN,21.16,Bruno,Groceries,trip
2025-09-20,16:27,ALDI SUISSE/Zurich,29.22,Ada,Groceries,everyday
2025-09-22,19:42,Restaurant Linde Uster 23.04.26,107.54,Noemi,Dining,date_night
2025-09-23,19:00,ZEUGHAUSKELLER Schlieren STORE1503 22.06.24,70.47,Noemi,Dining,date_night
2025-09-24,07:58,POSTAUTO 8608,4.26,Bruno,Transport,everyday
2025-09-24,14:09,GLOBUS 8362,276.41,Bruno,Gifts,gift
2025-09-25,17:04,Parkhaus Hohe Promenade,11.33,Ada,Transport,everyday
2025-09-25,17:26,INTERFLORA/WALLISELLEN NR.5935,82.74,Noemi,Gifts,gift
2025-09-26,16:36,SBB CFF FFS St Gallen,16.78,Bruno,Transport,everyday
2025-09-26,17:34,DENNER ZUERICH CARD*6997,11.05,Noemi,Groceries,everyday
2025-09-27,10:29,Denner ST GALLEN,40.12,Noemi,Groceries,everyday
2025-09-27,14:05,TECHNORAMA //Zuerich Oerlikon,27.20,Noemi,Entertainment,everyday
2025-09-27,15:40,GLOBUS NR.956 NO. 1757737,125.60,Bruno,Gifts,gift
2025-09-27,17:19,ZVV,7.62,Bruno,Transport,everyday
2025-09-27,19:09,Tibits,37.38,Ada,Dining,everyday
2025-09-28,14:32,BLACK SHEEP/ZUERICH OERLIKON REF 812293,6.93,Bruno,Cafes,everyday
2025-09-29,08:37,MIGROS MM ZUERICH HB 7598,18.93,Ada,Groceries,everyday
2025-09-29,12:18,KRONENHALLE 1251,230.68,Noemi,Dining,everyday
2025-09-29,14:14,Vbz Ticket,1.65,Bruno,Transport,everyday
2025-09-29,14:19,Coop DIETIKON,38.39,Noemi,Groceries,everyday
2025-09-30,14:23,MIGROS MM ZUERICH HB/WALLISELLEN 3184,48.90,Noemi,Groceries,everyday
2025-09-30,17:09,ALDI SUISSE ZURICH CH,32.64,Ada,Groceries,everyday
2025-10-01,04:28,SPOTIFY 9723 06.03.26 CARD*8893,12.89,Noemi,Subscriptions,everyday
2025-10-01,07:00,SHELL AUTOBAHN CH,40.66,Ada,Transport,everyday
2025-10-01,11:03,MIGROS MM ZUERICH HB STORE5463 NO. 49008714,7.17,Ada,Groceries,everyday
2025-10-01,13:14,Sushi Zen ZURICH,51.41,Bruno,Dining,everyday
2025-10-01,16:30,FLIXBUS THALWIL STORE4904,63.82,Bruno,Travel,trip
2025-10-01,18:27,MCDONALDS Uster FIL.2351,19.86,Bruno,Dining,everyday
2025-10-02,10:06,DR MED HUBER PRAXIS,78.16,Ada,Health,everyday
2025-10-02,10:20,Baeckerei Fischer //ST GALLEN,10.11,Noemi,Groceries,everyday
2025-10-02,13:58,MIGROS MM ZUERICH HB NO. 63310750,12.54,Noemi,Groceries,everyday
2025-10-02,16:19,IKEA DIETLIKON 24.01.26,99.88,Ada,Home,everyday
2025-10-02,16:39,IKEA DIETLIKON NO. 40020962,110.22,Noemi,Home,everyday
2025-10-02,18:06,starbucks/Schlieren,7.91,Ada,Cafes,everyday
2025-10-03,08:35,MIGROS,26.39,Noemi,Groceries,gift
2025-10-04,05:02,NZZ ABO,38.87,Noemi,Subscriptions,everyday
2025-10-04,05:45,DISNEY PLUS STORE8364 TID 64847176,15.74,Bruno,Subscriptions,everyday
2025-10-04,09:30,Coop WINTERTHUR,8.36,Ada,Groceries,everyday
2025-10-04,14:18,ORELL FUESSLI ST GALLEN 4966,72.22,Ada,Gifts,gift
2025-10-04,14:43,CHRIST UHREN SCHMUCK/ZUERICH WIEDIKON 379,276.33,Ada,Gifts,gift
2025-10-04,17:37,Lidl Schweiz LUZERN,22.37,Noemi,Groceries,everyday
2025-10-04,18:14,ALNATURA ZUERICH ZÜRICH,42.03,Ada,Groceries,everyday
2025-10-04,19:18,MIGROLINO ST GALLEN TID 66617262,10.64,Bruno,Groceries,everyday
2025-10-04,22:12,BOWLING CENTER HEUERIED //WALLISELLEN,34.22,Bruno,Entertainment,everyday
2025-10-05,21:19,TIBITS STORE7109,33.21,Ada,Dining,everyday
2025-10-05,21:28,MCDONALDS ZUERICH,15.05,Noemi,Dining,everyday
2025-10-06,05:05,FITNESSPARK ABO 9939 CARD*4658,88.12,Ada,Subscriptions,everyday
2025-10-06,05:18,ICLOUD REF 56343625,2.95,Ada,Subscriptions,everyday
2025-10-06,10:32,INTERFLORA STORE4417,119.06,Bruno,Gifts,trip
2025-10-06,11:09,AMAVITA APOTHEKE Basel,16.95,Noemi,Health,everyday
2025-10-06,16:33,LIDL SCHWEIZ STORE3089 REF 43167674,24.49,Noemi,Groceries,everyday
2025-10-07,13:27,Christ Uhren Schmuck 18.03.25,325.43,Bruno,Gifts,gift
2025-10-07,16:32,GLOBUS 3459 REF 99992233 CARD*3427,92.11,Noemi,Gifts,gift
2025-10-07,19:32,EASYJET TRX 75765874,147.94,Bruno,Travel,trip
2025-10-08,03:44,swisscom 08.01.25,80.44,Ada,Subscriptions,everyday
2025-10-08,14:00,BAECKEREI FISCHER 6176,12.15,Noemi,Groceries,everyday
2025-10-08,18:28,VOLG SUISSE,12.44,Ada,Groceries,everyday
2025-10-08,18:41,MIGROS MM ZUERICH HB 8127 05.01.26,13.00,Bruno,Groceries,date_night
2025-10-08,18:53,MIGROLINO,31.58,Ada,Groceries,everyday
2025-10-08,21:40,TAXI ZUERICH THALWIL,38.59,Ada,Transport,everyday
2025-10-09,02:56,salt mobile SUISSE,50.61,Noemi,Subscriptions,everyday
2025-10-09,09:02,vicafe,5.71,Noemi,Cafes,everyday
2025-10-09,09:10,MIGROS //DIETIKON,38.46,Ada,Groceries,everyday
2025-10-09,16:18,BLUMENGALERIE SEEFELD FIL.2209 TRX 47487995,54.20,Ada,Gifts,gift
2025-10-10,05:19,NETFLIX 10.05.25 CARD*6615,20.20,Noemi,Subscriptions,everyday
2025-10-10,08:50,Uber Trip //Winterthur FIL.2131 CARD*5580,29.72,Noemi,Transport,everyday
2025-10-10,18:26,TIBITS 259,23.30,Noemi,Dining,everyday
2025-10-10,20:10,swiss travel,92.44,Ada,Travel,trip
2025-10-10,20:24,PIZZERIA DA MICHELE USTER,33.19,Bruno,Dining,date_night
2025-10-11,05:48,SERAFE STORE2904 17.09.25,110.56,Bruno,Subscriptions,everyday
2025-10-12,06:49,BOLT RIDE USTER,36.49,Noemi,Transport,everyday
2025-10-12,08:23,STARBUCKS //Winterthur 3054,10.42,Noemi,Cafes,everyday
2025-10-12,13:17,COOP Zuerich 9544,10.97,Bruno,Groceries,everyday
2025-10-12,18:39,KINO ARENA,21.06,Noemi,Entertainment,date_night
2025-10-13,04:50,SUNRISE,59.44,Noemi,Subscriptions,everyday
2025-10-13,07:40,CAFETERIA ETH/BASEL,4.32,Ada,Cafes,everyday
2025-10-13,12:14,CHRIST UHREN SCHMUCK Bern,265.42,Ada,Gifts,gift
2025-10-13,18:58,RESTAURANT BLAUE ENTE KD.NR 25139594,73.02,Noemi,Dining,date_night
2025-10-13,19:16,swiss chuchi,48.20,Bruno,Dining,date_night
2025-10-14,14:54,SOCAR TANKSTELLE BASEL FIL.2026,95.04,Bruno,Transport,everyday
2025-10-14,19:40,BÄCKEREI HUG,12.81,Bruno,Groceries,everyday
2025-10-15,11:02,COOP/THALWIL,40.08,Ada,Groceries,everyday
2025-10-15,13:52,LANDI LUZERN NR.8678,40.58,Ada,Home,everyday
2025-10-15,14:56,MEDBASE WALLISELLEN,58.73,Noemi,Health,everyday
2025-10-15,16:02,blumengalerie seefeld/ZH 5969,45.01,Ada,Gifts,gift
2025-10-15,19:34,HOTEL ADLER 26.02.25,358.40,Noemi,Travel,trip
